Nivel;Nivel_Unificado;Gestión;Supervisión;Escuela_ID;CUE;subcue;Número;Anexo;Número_Anexo;Escuela;Departamento;Localidad;zona;AMBITO;Regional
Primario;Primario;Privada;07 - Primario Privada;1873;5000567;00;P076;0;P076-0;VIRGEN DEL CARMEN DE CUYO;MAIPÚ;MAIPÚ;Sin Zona;Urbano;NO CORRESPONDE
Primario;Primario;Privada;04 - Primario Privada;1874;5000285;00;P078;0;P078-0;INSTITUTO SAN PABLO;LUJÁN DE CUYO;MAYOR DRUMMOND;30%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;01 - Primario Privada;1875;5001269;00;P079;0;P079-0;CORAZÓN DE MARÍA;CAPITAL;5º SECCION -  RESIDENCIAL SUR;-;Urbano;NO CORRESPONDE
Primario;Primario;Privada;06 - Primario Privada;1876;5001204;00;P080;0;P080-0;SAN CAYETANO;GRAL. ALVEAR;BOWEN;50%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;03 - Primario Privada;1877;5000591;00;P082;0;P082-0;PADRE JOSÉ MULLNER;GODOY CRUZ;VILLA HIPODROMO;30%;Urbano marginal;NO CORRESPONDE
Primario;Primario;Privada;03 - Primario Privada;1878;5001308;00;P084;0;P084-0;PADRE  VALENTÍN BONETTI;GODOY CRUZ;VILLA HIPODROMO;20%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;04 - Primario Privada;1879;5000720;00;P086;0;P086-0;NTRA SRA DEL HUERTO;SAN CARLOS;EUGENIO BUSTOS;40%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;07 - Primario Privada;1880;5000522;00;P090;0;P090-0;INSTITUTO RODEO DEL MEDIO;MAIPÚ;RODEO DEL MEDIO;20%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;07 - Primario Privada;1880;5000522;0;P090;0;P090-0;INSTITUTO RODEO DEL MEDIO;MAIPÚ;RODEO DEL MEDIO;20%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;06 - Primario Privada;1881;5001322;00;P092;0;P092-0;ISABEL LA CATOLICA;SAN RAFAEL;LAS PAREDES;40%;Rural;NO CORRESPONDE
Primario;Primario;Privada;02 - Primario Privada;1882;5000874;00;P093;0;P093-0;INSTITUTO SAN MIGUEL;LAS HERAS;LAS HERAS;30%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;02 - Primario Privada;1883;5000996;00;P095;0;P095-0;MEDALLA MILAGROSA;JUNIN;JUNIN;30%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;03 - Primario Privada;1884;5001171;00;P097;0;P097-0;I.S.E.P.;GODOY CRUZ;GODOY CRUZ;Sin Zona;Urbano;NO CORRESPONDE
Primario;Primario;Privada;02 - Primario Privada;1885;5000564;00;P098;0;P098-0;COLEGIO NUESTRA SEÑORA DE LA COMPASIÓN;SAN MARTÍN;PALMIRA;20%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;05 - Primario Privada;1886;5000200;00;P099;0;P099-0;CENTRO EDUCATIVO DIOS PADRE;GUAYMALLÉN;LOS CORRALITOS;10%;Rural;NO CORRESPONDE
Primario;Primario;Privada;02 - Primario Privada;1887;5000155;00;P100;0;P100-0;CHAMPAGNAT;LAS HERAS;EL CHALLAO;50%;Urbano marginal;NO CORRESPONDE
Primario;Primario;Privada;05 - Primario Privada;1891;5000139;00;P105;0;P105-0;NUESTRA SRA. DE LA CONSOLATA;GUAYMALLÉN;SAN JOSÉ;20%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;07 - Primario Privada;1893;5001368;0;P109;0;P109-0;LAS CANDELAS;LUJÁN DE CUYO;CHACRAS DE CORIA;-;Urbano;NO CORRESPONDE
Primario;Primario;Privada;05 - Primario Privada;1896;5001832;00;P112;0;P112-0;FENIX;GUAYMALLÉN;SAN JOSÉ;-;Urbano;NO CORRESPONDE
Primario;Primario;Privada;05 - Primario Privada;1897;5000036;00;P113;0;P113-0;TOMÁS ALVA EDISON;GUAYMALLÉN;NUEVA CIUDAD;-;Urbano;NO CORRESPONDE
Primario;Primario;Privada;05 - Primario Privada;1899;5000897;00;P116;0;P116-0;INST. SANTA ROSA DE LIMA;GUAYMALLÉN;KM 11;30%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;02 - Primario Privada;1905;5001351;00;P126;0;P126-0;MADRE AMABLE;JUNIN;LA COLONIA;10%;Urbano marginal;NO CORRESPONDE
Primario;Primario;Privada;06 - Primario Privada;1906;5001079;00;P127;0;P127-0;CENTRO COMUNITARIO RURAL EVANGÉLICO;MALARGÜE;LA ESCONDIDA;110%;Rural;NO CORRESPONDE
Primario;Primario;Privada;01 - Primario Privada;1908;5000006;00;P130;0;P130-0;INMACULADO CORAZÓN DE MARÍA;CAPITAL;5º SECCION -  RESIDENCIAL SUR;50%;Marginal;NO CORRESPONDE
Primario;Primario;Privada;01 - Primario Privada;1909;5000788;00;P131;0;P131-0;FUNDACIÓN RICART (NORBRIDGE);CAPITAL;1º SECCION - PARQUE CENTRAL;Sin Zona;Urbano;NO CORRESPONDE
Primario;Primario;Privada;03 - Primario Privada;1910;5001307;00;P132;0;P132-0;SAN JORGE;GODOY CRUZ;GODOY CRUZ;10%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;01 - Primario Privada;1913;5000014;00;P136;0;P136-0;S.T.R.O.B.E.R.I.;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;Sin Zona;Urbano;NO CORRESPONDE
Primario;Primario;Privada;02 - Primario Privada;1914;5001418;00;P141;0;P141-0;SANTA MARÍA DE BELÉN;LAS HERAS;EL PLUMERILLO;50%;Urbano marginal;NO CORRESPONDE
Primario;Primario;Privada;05 - Primario Privada;1917;5001417;00;P161;0;P161-0;CLAVE DE SOL;GUAYMALLÉN;SAN JOSÉ;-;Urbano;NO CORRESPONDE
Primario;Primario;Privada;01 - Primario Privada;1918;5001677;00;P162;0;P162-0;INSTITUTO CRECER;LAS HERAS;EL ZAPALLAR;-;Urbano;NO CORRESPONDE
Primario;Primario;Privada;06 - Primario Privada;1919;5001679;00;P164;0;P164-0;SAN JOSÉ;MALARGÜE;MALARGÜE;10%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;06 - Primario Privada;1921;5001840;00;P176;0;P176-0;SANTO TOMÁS MORO;GRAL. ALVEAR;GENERAL ALVEAR;10%;Urbano marginal;NO CORRESPONDE
Primario;Primario;Privada;06 - Primario Privada;1922;5001924;00;P178;0;P178-0;SANTA TERESITA DEL NIÑO JESÚS;SAN RAFAEL;TOLEDANO;10%;Rural;NO CORRESPONDE
Primario;Primario;Privada;05 - Primario Privada;1923;5001670;00;P179;0;P179-0;ALFRED NOBEL;GUAYMALLÉN;DORREGO;-;Urbano;NO CORRESPONDE
Primario;Primario;Privada;03 - Primario Privada;1926;5001421;00;P210;0;P210-0;INSTITUTO SAN VICENTE FERRER;GODOY CRUZ;GODOY CRUZ;-;Urbano;NO CORRESPONDE
Primario;Primario;Privada;07 - Primario Privada;1932;5001678;0;P223;0;P223-0;SANTA CLARA;MAIPÚ;MAIPÚ;10%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;04 - Primario Privada;1933;5002091;00;P224;0;P224-0;JEAN PIAGET;TUNUYÁN;TUNUYÁN;10%;Urbano;NO CORRESPONDE
Primario;Primario;Privada;07 - Primario Privada;1934;5002085;0;P225;0;P225-0;SAN JORGE;LUJÁN DE CUYO;CHACRAS DE CORIA;-;Urbano;NO CORRESPONDE
Primario;Primario;Privada;03 - Primario Privada;1935;5002168;00;P226;0;P226-0;SANTO DOMINGO SAVIO;GODOY CRUZ;GODOY CRUZ;Sin Zona;Urbano;NO CORRESPONDE
Primario;Primario;Privada;03 - Primario Privada;1936;5002260;00;P227;0;P227-0;INSTITUTO CLUB DEPORTIVO GODOY CRUZ ANTONIO TOMBA;GODOY CRUZ;GODOY CRUZ;-;Urbano;NO CORRESPONDE
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;1947;5000056;0;S001;0;S001-0;DON BOSCO;CAPITAL;3º SECCION - PARQUE O'HIGGINS;10%;Urbano;-
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;1948;5001282;0;S002;0;S002-0;MARÍA AUXILIADORA;CAPITAL;1º SECCION - PARQUE CENTRAL;-;Urbano;-
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;1949;5000785;0;S003;0;S003-0;SAN BUENAVENTURA;CAPITAL;1º SECCION - PARQUE CENTRAL;-;Urbano;-
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;1950;5001281;0;S004;0;S004-0;SAN JOSÉ HNOS. MARISTAS;CAPITAL;6º SECCION - RESIDENCIAL NORTE;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;1951;5001350;0;S005;0;S005-0;NTRA. SEÑORA DEL ROSARIO;LAVALLE;VILLA TULUMAYA (CIUDAD);50%;Urbano;-
Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;1952;5000018;0;S006;0;S006-0;PADRE CLARET;CAPITAL;5º SECCION -  RESIDENCIAL SUR;-;Urbano;-
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;1953;5000780;0;S007;0;S007-0;SAGRADO CORAZÓN;CAPITAL;3º SECCION - PARQUE O'HIGGINS;-;Urbano;-
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;1954;5001280;0;S008;0;S008-0;SANTO TOMÁS DE AQUINO;CAPITAL;4º SECCION;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;1955;5000011;0;S009;0;S009-0;NTRA. SRA. DE LA MISERICORDIA;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;-;Urbano;-
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;1956;5000013;0;S010;0;S010-0;SAN LUIS GONZAGA;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;10%;Urbano;-
Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;1957;5000085;00;S011;0;S011-0;SANTA MARÍA DE LOS ANGELES;GUAYMALLÉN;VILLA NUEVA;10%;Urbano;-
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;1958;5000795;0;S012;0;S012-0;COMPAÑÍA DE MARÍA;CAPITAL;4º SECCION;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;1959;5000801;0;S013;0;S013-0;SAN PEDRO NOLASCO;CAPITAL;3º SECCION - PARQUE O'HIGGINS;10%;Urbano;-
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;1960;5000798;0;S014;0;S014-0;XXI DE ABRIL;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;-
Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;1961;5001989;00;S015;0;S015-0;MARÍA MONTESSORI;GUAYMALLÉN;VILLA NUEVA;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;1962;5000021;0;S016;0;S016-0;SAN ANDRÉS;CAPITAL;5º SECCION -  RESIDENCIAL SUR;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;1963;5000594;0;S018;0;S018-0;COMPAÑÍA DE MARÍA;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;1964;5000191;00;S019;0;S019-0;SAN JOSE HERMANAS DOMINICAS;GUAYMALLÉN;SAN JOSÉ;-;Urbano;-
Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;1964;5000191;0;S019;0;S019-0;SAN JOSE HERMANAS DOMINICAS;GUAYMALLÉN;SAN JOSÉ;-;Urbano;-
Secundario Técnico;Secundario;Privada;-;1965;5001147;0;S021;0;S021-0;DON BOSCO;MAIPÚ;RODEO DEL MEDIO;-;Urbano;-
Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;1966;5000257;0;S022;0;S022-0;MARÍA AUXILIADORA;MAIPÚ;RODEO DEL MEDIO;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;1967;5001143;0;S023;0;S023-0;PADRE VÁSQUEZ;MAIPÚ;MAIPÚ;10%;Urbano;-
Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;1969;5001356;0;S026;0;S026-0;SAN VICENTE DE PAUL;SAN MARTÍN;SAN MARTÍN;10%;Urbano;-
Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;1970;5000059;0;S027;0;S027-0;PABLO BESSON;CAPITAL;3º SECCION - PARQUE O'HIGGINS;10%;Urbano;-
Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;1971;5001066;0;S029;0;S029-0;INSTITUTO DEL CARMEN;SAN RAFAEL;SAN RAFAEL - CIUDAD;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;1972;5001253;0;S030;0;S030-0;SAN ANTONIO;GRAL. ALVEAR;GENERAL ALVEAR;-;Urbano;-
Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;1973;5000301;0;S032;0;S032-0;INSTITUTO CASA DE MARÍA;RIVADAVIA;CIUDAD;10%;Urbano;-
Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;1974;5000756;0;S033;0;S033-0;SAN FRANCISCO JAVIER;MAIPÚ;LUZURIAGA;-;Urbano;-
Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;1975;5001330;0;S034;0;S034-0;COLEGIO LOS OLIVOS;GUAYMALLÉN;VILLA NUEVA;-;Urbano;-
Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;1977;5000991;0;S036;0;S036-0;DEL NIÑO JESÚS;TUNUYÁN;TUNUYÁN;10%;Urbano;-
Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;1978;5001953;0;S037;0;S037-0;INTEGRAL DEL HUERTO;GODOY CRUZ;GOBERNADOR BENEGAS;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;1979;5000103;0;S038;0;S038-0;INSTITUTO LEONARDO MURIALDO;GUAYMALLÉN;VILLA NUEVA;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;1980;5001978;0;S039;0;S039-0;INSTITUTO NADINO;CAPITAL;6º SECCION - RESIDENCIAL NORTE;-;Urbano;-
Secundario Técnico;Secundario;Privada;04 - Secundario Orientado Privada;1981;5001975;0;S040;0;S040-0;SAGRADA FAMILIA;MAIPÚ;RODEO DEL MEDIO;50%;Rural;-
Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;1983;5000936;0;S042;0;S042-0;SANTA MARÍA GORETTI;LUJÁN DE CUYO;MAYOR DRUMMOND;10%;Urbano;-
Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;1984;5001974;0;S043;0;S043-0;SAN PIO X;SAN MARTÍN;SAN MARTÍN;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;1985;5001279;0;S046;0;S046-0;I.C.E.I INSTITUTO CUYANO DE ED. INTEGR;CAPITAL;1º SECCION - PARQUE CENTRAL;-;Urbano;-
Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;1986;5000565;0;S047;0;S047-0;INST. MAIPÚ DE EDUC. INTEGRAL;MAIPÚ;MAIPÚ;-;Urbano;-
Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;1987;5002017;0;S050;0;S050-0;SANTA TERESITA;GUAYMALLÉN;SAN JOSÉ;20%;Urbano;-
Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;1988;5001353;0;S051;0;S051-0;NUESTRA SEÑORA DEL SANTISIMO ROSARIO;JUNIN;ALGARROBO GRANDE;50%;Rural;-
Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;1989;5001972;0;S053;0;S053-0;PADRE JOSÉ MARÍA LLORENS;CAPITAL;6º SECCION - RESIDENCIAL NORTE;50%;Urbano marginal;-
Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;1990;5002021;0;S056;0;S056-0;S.ANTONIO DE PADUA;SAN RAFAEL;CIUDAD;20%;Urbano;-
Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;1991;5001241;0;S057;0;S057-0;SANTA ROSA DE LIMA;SAN CARLOS;LA CONSULTA;-;Urbano;-
Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;1992;5002031;0;S058;0;S058-0;MONSEÑOR SCALABRINI;GUAYMALLÉN;DORREGO;-;Urbano;-
Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;1993;5000802;0;S059;0;S059-0;ADVENTISTA VÍCTOR AMPUERO MATTA;CAPITAL;5º SECCION -  RESIDENCIAL SUR;-;Urbano;-
Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;1994;5001089;0;S061;0;S061-0;SOTERO SIMON ARIZU;SAN RAFAEL;VILLA ATUEL;40%;Urbano;-
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;1995;5001950;0;S063;0;S063-0;ESCUELA CRISTIANA EVANGÉLICA MENDOZA;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;-
Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;1996;5001114;0;S066;0;S066-0;NUESTRA SEÑORA DEL LÍBANO;SAN MARTÍN;SAN MARTÍN;10%;Urbano;-
Primario;Primario;Privada;08 - Primario Privada;1997;5000729;0;P067;0;P067-0;COLEGIO ESPAÑOL;GUAYMALLÉN;DORREGO;-;Urbano;NO CORRESPONDE
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;1998;5000791;0;S068;0;S068-0;NUESTRA SEÑORA DEL ROSARIO DE POMPEYA;CAPITAL;4º SECCION;-;Urbano;-
Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;1999;5000193;0;S069;0;S069-0;DR. ALBERTO SCHWEITZER;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;-
Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2001;5000074;0;S072;0;S072-0;INSTITUTO SAGRADA FAMILIA;GUAYMALLÉN;VILLA NUEVA;-;Urbano;-
Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;2003;5002009;0;S074;0;S074-0;COMPAÑÍA DE MARÍA;TUPUNGATO;TUPUNGATO;50%;Urbano;-
Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;2005;5001144;0;S076;0;S076-0;VIRGEN DEL C. DE CUYO;MAIPÚ;MAIPÚ;-;Urbano;-
Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;2006;5000938;0;S078;0;S078-0;INSTITUTO SAN PABLO;LUJÁN DE CUYO;MAYOR DRUMMOND;50%;Urbano;-
Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;2007;5000753;0;S079;0;S079-0;CORAZÓN DE MARÍA;CAPITAL;5º SECCION -  RESIDENCIAL SUR;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;2009;5001970;0;S082;0;S082-0;PADRE JOSÉ MULLNER;GODOY CRUZ;VILLA DEL PARQUE;20%;Urbano marginal;-
Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;2011;5000626;0;S084;0;S084-0;PADRE VALENTÍN BONETTI;GODOY CRUZ;VILLA HIPODROMO;10%;Urbano;-
Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;2012;5001237;0;S086;0;S086-0;NTRA. SRA DEL HUERTO;SAN CARLOS;EUGENIO BUSTOS;10%;Urbano;-
Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;2014;5000524;0;S090;0;S090-0;INST.RODEO DEL MEDIO;MAIPÚ;RODEO DEL MEDIO;-;Urbano;-
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;2015;5000768;0;S091;0;S091-0;INSTITUTO SUPERIOR HUMBERTO DE PAOLIS;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;2016;5001067;0;S092;0;S092-0;ISABEL LA CATOLICA;SAN RAFAEL;LAS PAREDES;40%;Rural;-
Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;2017;5000869;0;S093;0;S093-0;INSTITUTO SAN MIGUEL;LAS HERAS;LAS HERAS;10%;Urbano;-
Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;2018;5001352;0;S095;0;S095-0;MEDALLA MILAGROSA;JUNIN;JUNIN;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;2019;5001310;0;S097;0;S097-0;I.S.E.P.;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;2020;5001973;0;S098;0;S098-0;COLEGIO NUESTRA SEÑORA DE LA COMPASIÓN;SAN MARTÍN;PALMIRA;30%;Urbano;-
Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2021;5001928;0;S099;0;S099-0;CENTRO EDUCATIVO DIOS PADRE;GUAYMALLÉN;LOS CORRALITOS;-;Urbano;-
Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;2024;5001971;0;S107;0;S107-0;SAN NICOLÁS;LUJÁN DE CUYO;CHACRAS DE CORIA;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;2025;5000931;0;S109;0;S109-0;LAS CANDELAS;LUJÁN DE CUYO;CHACRAS DE CORIA;-;Urbano;-
Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2027;5001979;0;S113;0;S113-0;TOMÁS ALVA EDISON;GUAYMALLÉN;BUENA NUEVA;-;Urbano;-
Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;2029;5000618;0;S119;0;S119-0;ESCUELA TÉCNICA ECOLÓGICA AMBIENTALISTA;GODOY CRUZ;LAS TORTUGAS;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;2033;5002032;0;S127;0;S127-0;CENTRO COMUNITARÍO RURAL EVANGÉLICO;MALARGÜE;LA ESCONDIDA;110%;Rural;-
Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;2034;5000030;0;S129;0;S129-0;ECOVIDA;GODOY CRUZ;GODOY CRUZ;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;2035;5001951;0;S130;0;S130-0;INMACULADO CORAZÓN DE MARÍA;CAPITAL;CIUDAD;50%;Urbano marginal;-
Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;2037;5000635;0;S132;0;S132-0;SAN JORGE;GODOY CRUZ;VILLA HIPODROMO;-;Urbano;-
Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;2039;5002012;0;S136;0;S136-0;S.T.R.O.B.E.R.I.;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2041;5002041;0;S161;0;S161-0;CLAVE DE SOL;GUAYMALLÉN;SAN JOSÉ;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;2042;5002078;0;S164;0;S164-0;SAN JOSÉ;MALARGÜE;MALARGÜE;10%;Urbano;-
Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;2043;5002230;0;S176;0;S176-0;SANTO TOMÁS MORO;GRAL. ALVEAR;GENERAL ALVEAR;Sin Zona;Rural;-
Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;2044;5002146;0;S178;0;S178-0;SANTA TERESITA DEL NIÑO JESÚS;SAN RAFAEL;TOLEDANO;10%;Urbano;-
Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;2045;5001234;0;S182;0;S182-0;DON JOSÉ FCO DE SAN MARTÍN;GRAL. ALVEAR;GENERAL ALVEAR;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;2046;5000277;0;S201;0;S201-0;MARÍA AUXILIADORA;LUJÁN DE CUYO;PERDRIEL;10%;Rural;-
Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;2047;5000742;0;S202;0;S202-0;SAN ANTONIO MARÍA CLARET;CAPITAL;5º SECCION -  RESIDENCIAL SUR;50%;Urbano marginal;-
Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;2048;5000715;0;S203;0;S203-0;SAN JUAN BOSCO;SAN CARLOS;EUGENIO BUSTOS;-;Urbano;-
Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;2050;5001244;0;S205;0;S205-0;Instituto de Enseñanza Secundaria La Consulta P.S 205;SAN CARLOS;LA CONSULTA;10%;Urbano;-
Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;2052;5000437;0;S207;0;S207-0;PIO X;TUNUYÁN;TUNUYÁN;10%;Urbano;-
Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;2053;5001248;0;S208;0;S208-0;INSTITUTO SECUNDARIO MALARGÜE;MALARGÜE;MALARGÜE;10%;Urbano;-
Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;2054;5001156;0;S210;0;S210-0;INSTITUTO SAN VICENTE FERRER;GODOY CRUZ;GODOY CRUZ;-;Urbano;-
Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;2058;5000845;0;S214;0;S214-0;INST. AUGUSTO SALINAS;GUAYMALLÉN;VILLA NUEVA;Sin Zona;Urbano;-
Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;2059;5001194;0;S215;0;S215-0;ALFREDO R BUFANO;SAN RAFAEL;LAS PAREDES;-;Rural;-
Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;2061;5001320;0;S218;0;S218-0;LA BUENA MADRE;SAN RAFAEL;ISLA DIAMANTE;10%;Urbano;-
Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;2062;5000883;0;S219;0;S219-0;BEATO JUAN BAUTISTA SCALABRINI;GUAYMALLÉN;GUAYMALLEN;-;Urbano;-
Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;2063;5002014;0;S223;0;S223-0;SANTA CLARA;MAIPÚ;MAIPÚ;10%;Urbano;-
Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;2064;5002234;0;S227;0;S227-0;CLUB DEPORTIVO ANTONIO TOMBA;GODOY CRUZ;GODOY CRUZ;-;Urbano;-
Secundario Orientado;Secundario;Nacional;-;2159;5090005;00;Z033;0;Z033-0;ESCUELA DE COMERCIO MARTIN ZAPATA;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;-;Urbano;-
Primario;Primario;Pública;21 - Primario;2335;5000997;0;1002;0;1002-0;MANUEL BLANCO ENCALADA;JUNIN;JUNIN;80%;Urbano;ESTE
Primario;Primario;Pública;10 - Primario;2336;5000597;0;1004;0;1004-0;DR. GUILLERMO RAWSON;GODOY CRUZ;GODOY CRUZ;10%;Urbano;CENTRO
Primario;Primario;Pública;26 - Primario;2337;5001105;0;1007;0;1007-0;BERNARDINO RIVADAVIA;RIVADAVIA;CIUDAD;40%;Urbano;ESTE
Primario;Primario;Pública;46 - Primario;2338;5001103;00;1008;0;1008-0;GRAL.JOSÉ DE SAN MARTÍN;SAN MARTÍN;SAN MARTÍN;40%;Urbano;ESTE
