Escuela_ID;Número;Escuela;Nivel;Nivel_Unificado;Gestión;Supervisión;Departamento;Localidad;zona;AMBITO;Regional
1105;4117;EJÉRCITO DE LOS ANDES;Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
1106;4118;SAN JOSE;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;-
1107;4119;SANTA MARÍA DE ORO (8119);Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;RIVADAVIA;SANTA MARÍA DE ORO;80%;Rural;-
1108;4120;TECNICA JOSÉ DE SAN MARTÍN;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
1109;4121;TÉCNICOS  MENDOCINOS;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;GUAYMALLÉN;VILLA NUEVA;40%;Urbano;-
1110;4122;REPÚBLICA ITALIANA;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;TUPUNGATO;TUPUNGATO;60%;Urbano;-
1111;4123;INTEGRACION;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;SAN CARLOS;LA CONSULTA;80%;Urbano;-
1112;4124;REYNALDO MERIN;Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;-
1115;4127;CENTRO POLIVALENTE DE ARTE;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;-
1116;4128;ADOLFO PÉREZ ESQUIVEL;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;10%;Urbano;-
1117;4129;ANA ENRIQUETA GUYOT DE CALZADA;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;-
1118;4130;PROF.JORGE DE LA RETA;Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
1119;4131;MAHATMA GANDHI;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;GODOY CRUZ;VILLA HIPODROMO;10%;Urbano;-
1120;4132;QUÍMICOS ARGENTINOS;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;-
1121;4133;ABELARDO VAZQUEZ;Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;GUAYMALLÉN;SAN JOSÉ;10%;Urbano marginal;-
1122;4134;MARÍA RAQUEL BUTERA;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
1123;4135;SAN MARTÍN LABRADOR;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;JUNIN;LOS BARRIALES;80%;Rural;-
1123;4135;SAN MARTÍN LABRADOR;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;JUNIN;LOS BARRIALES;80%;Rural;-
1124;4136;JORGE LUIS BORGES;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;-
1125;4137;NIEVES DEL ACONCAGUA;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;-
1126;4138;ABORIGEN AMERICANO;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;MALARGÜE;MALARGÜE;80%;Urbano marginal;-
1127;4139;ERNESTO SABATO;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
1128;4140;ARMANDO TEJADA GÓMEZ;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;LAS HERAS;EL RESGUARDO;80%;Urbano marginal;-
1129;4141;ANTONIO GARBIN;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano marginal;-
1131;4143;EL ALGARROBAL;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAS HERAS;EL ALGARROBAL;80%;Urbano;-
1132;4144;12 DE AGOSTO;Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;GRAL. ALVEAR;GENERAL ALVEAR;60%;Urbano;-
1133;4145;ARMANDO SERGIO FIGUEROA;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;SAN MARTÍN;TRES PORTEÑAS;110%;Rural;-
1134;4146;AMERICO DANGELO RECUERO;Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;GUAYMALLÉN;JESÚS NAZARENO;10%;Urbano marginal;-
1135;4147;CELADOR PABLO DELPIR;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;LAS HERAS;PANQUEHUA;60%;Urbano;-
1136;4148;MANUEL BELGRANO;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
1137;4149;CARLOS VARAS GAZARI;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;CAPITAL;CIUDAD;10%;Urbano;-
1138;4150;DR. MARIO PÉREZ ELIZALDE;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;GODOY CRUZ;LAS TORTUGAS;60%;Urbano marginal;-
1139;4151;DR. BENITO MARÍANETTI;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;LUJÁN DE CUYO;MAYOR DRUMMOND;60%;Urbano marginal;-
1140;4152;DR. ABEL ALBINO;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;GUAYMALLÉN;PUENTE DE HIERRO;80%;Rural marginal;-
1141;4153;PROFESOR LUIS QUESADA;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;GUAYMALLÉN;BERMEJO;80%;Urbano marginal;-
1142;4154;DR. SALVADOR MAZZA;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;GUAYMALLÉN;DORREGO;10%;Urbano;-
1143;4155;ERNESTO PEREZ CUESTA;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;GUAYMALLÉN;CAPILLA DEL ROSARIO;10%;Urbano;-
1144;4156;MIGUEL LAURIENTE;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;GUAYMALLÉN;RODEO DE LA CRUZ;60%;Urbano marginal;-
1145;4157;PATRIA GRANDE;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;LAS HERAS;EL PLUMERILLO;60%;Urbano;-
1146;4158;ARRIEROS DEL ANDE;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;LAS HERAS;EL PLUMERILLO;60%;Urbano marginal;-
1147;4159;CÉSAR MILSTEIN;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;EL VERGEL;110%;Rural;-
1148;4160;TITO FRANCIA;Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;LAVALLE;LAVALLE;110%;Rural;-
1149;4161;JOSE MIGUEL GRANEROS;Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;LAVALLE;GUSTAVO ANDRE;110%;Rural;-
1150;4162;MAESTRO ALFREDO BRAVO;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;GODOY CRUZ;SAN FRANCISCO DEL MONTE;10%;Urbano;-
1151;4163;PROFESORES MENDOCINOS;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;LUJÁN DE CUYO;CARRODILLA;80%;Urbano marginal;-
1152;4164;CERRO EL PLATA;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;LUJÁN DE CUYO;PERDRIEL;60%;Rural marginal;-
1153;4165;PABLO NERUDA;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;LUJÁN DE CUYO;VISTALBA;60%;Rural;-
1154;4166;FERNANDO LORENZO;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;MAIPÚ;GENERAL GUTIÉRREZ;60%;Urbano;-
1155;4167;SANTIAGO FELIPE LLAVER;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;SAN MARTÍN;SAN MARTÍN;80%;Urbano marginal;-
1156;4168;PROFESORA MARÍA EUGENIA TROSSERO;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;JUNIN;LA COLONIA;80%;Urbano;-
1157;4169;DR. BERNARDO SAMUEL LEIVA;Secundario Orientado;Secundario;Pública;12 - Secundario Orientado;SAN RAFAEL;SAN RAFAEL - CIUDAD;80%;Urbano marginal;-
1158;4170;AGUAS DEL DIAMANTE;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;SAN RAFAEL;CUADRO NACIONAL;80%;Urbano marginal;-
1159;4171;PRECEPTORA HILDA MABEL CORIA;Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;GRAL. ALVEAR;CARMENSA;80%;Rural;-
1160;4172;PUERTO ARGENTINO;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;LUJÁN DE CUYO;AGRELO;80%;Rural;-
1161;4173;PROFESORA AMANDA FERNANDEZ DE PALERMO;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;TUNUYÁN;TUNUYÁN;40%;Urbano;-
1162;4174;JOAQUÍN SALVADOR LAVADO;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;CAPITAL;CIUDAD;80%;Urbano marginal;-
1163;4175;EDUARDO JORGE CHAHLA;Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;GUAYMALLÉN;BERMEJO;80%;Urbano marginal;-
1164;4176;VALLES DE POTRERILLOS;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;LUJÁN DE CUYO;POTRERILLOS;110%;Rural;-
1165;4177;HUARPES DE LAS BARRANCAS;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;MAIPÚ;LAS BARRANCAS;110%;Rural;-
1166;4178;VICTORIA OCAMPO;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;GODOY CRUZ;VILLA HIPODROMO;80%;Urbano marginal;-
1167;4179;EL CEIBO;Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;GRAL. ALVEAR;EL CEIBO;80%;Rural;-
1168;4180;INMIGRANTES ITALIANOS;Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;GUAYMALLÉN;JESÚS NAZARENO;80%;Rural;-
1169;4181;GUILLERMO OLEGARÍO MORAN;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;JUNIN;PHILIPS;80%;Rural;-
1170;4182;AIDA FONT (8182);Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;LA PAZ;DESAGUADERO;110%;Rural;-
1171;4183;FIDEL DE LUCIA;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;JOCOLÍ VIEJO;80%;Rural;-
1172;4184;CARLOS ALBERTO MASOERO;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;LA PEGA;80%;Rural;-
1173;4185;ELENA ELVIRA IMAZIO DE CAVAGNOLA;Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;LAVALLE;TRES DE MAYO;80%;Rural;-
1174;4186;OSCAR BRACELIS;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;LUJÁN DE CUYO;EL CARRIZAL;110%;Rural;-
1175;4187;LUJÁN DE LAS VIÑAS;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;LUJÁN DE CUYO;UGARTECHE;110%;Rural;-
1176;4188;PADRE SERGIO IACONO;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;MAIPÚ;FRAY LUIS BELTRÁN;80%;Rural;-
1177;4189;ÁLAMOS MENDOCINOS;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;MAIPÚ;FRAY LUIS BELTRÁN;110%;Rural;-
1178;4190;DR. JAMES WATSON CRONIN;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;MALARGÜE;MALARGÜE;80%;Urbano;-
1179;4191;DR. DANIEL HUGO PIERINI (ESC. 8191);Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;MALARGÜE;LAS JUNTAS;110%;Rural;-
1180;4192;PROF. ALICIA MABEL SAFFI;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;RIVADAVIA;CAMPAMENTOS;80%;Rural;-
1181;4193;MARÍA LUISA PÁSCOLO DE BANDIERA;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;SAN CARLOS;CAPIZ ALTO;110%;Rural;-
1182;4194;FABIAN CATROPPA MARTÍN;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;SAN MARTÍN;NUEVA CALIFORNIA;110%;Rural;-
1183;4195;EL MOLINO;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;SAN RAFAEL;SAN RAFAEL;80%;Urbano marginal;-
1184;4196;JUAN MIGUEL ESCUDERO;Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;SAN RAFAEL;JAIME PRATS;80%;Rural;-
1185;4197;ING. AGR. JULIO C. GATICA;Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;SAN RAFAEL;VILLA ATUEL;80%;Rural marginal;-
1186;4198;FRANCISCO GARCÍA;Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;SAN RAFAEL;LAS MALVINAS;110%;Rural marginal;-
1187;4199;MARÍA LUISA DEGNI;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;SANTA ROSA;LA DORMIDA;80%;Rural;-
1188;4200;ALBERTO D. ERASO - Ranquil (8200);Secundario Orientado;Secundario;Pública;12 - Secundario Orientado;MALARGÜE;RANQUIL;110%;Rural frontera;-
1189;4201;MAESTRO PAULO FREIRE;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;GUAYMALLÉN;EL SAUCE;80%;Rural;-
1190;4202;RÍO ATUEL;Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;GRAL. ALVEAR;GENERAL ALVEAR;60%;Urbano;-
1191;4203;COLONIA LAS ROSAS;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;TUNUYÁN;COLONIA LAS ROSAS;80%;Rural;-
1192;4204;INGENIERO MIGUEL NATALIO FIRPO;Secundario Orientado;Secundario;Pública;15 - Secundario Orientado;SAN CARLOS;EUGENIO BUSTOS;80%;Urbano;-
1193;4205;EMBAJADOR PABLO NERUDA (8205);Secundario Orientado;Secundario;Pública;12 - Secundario Orientado;MALARGÜE;LA ESCONDIDA;110%;Rural frontera;-
1194;4206;MAPU MAHUIDA (Esc. 8206);Secundario Orientado;Secundario;Pública;12 - Secundario Orientado;MALARGÜE;BARDAS BLANCAS;110%;Rural frontera;-
1195;4207;RAÍCES HUARPES;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;SAN JOSÉ;110%;Rural;-
1196;4209;BLANCA NÉLIDA GUTIERREZ;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;SAN MARTÍN;BUEN ORDEN;80%;Marginal;-
1197;4210;DR. NELSON MANDELA;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;-
1198;4211;MAESTRO ÁNGEL OSCAR FUNES;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;SAN CARLOS;PAREDITAS;110%;Rural;-
1199;4212;CAMILO CARBALLO;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;TUPUNGATO;CORDÓN DEL PLATA;110%;Urbano marginal;-
1200;4213;HUMBERTO ANTONIO VALESTRA;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;SAN MARTÍN;ALTO SALVADOR;110%;Rural;-
1201;4214;DISTRITO LOS ÁRBOLES;Secundario Orientado;Secundario;Pública;15 - Secundario Orientado;TUNUYÁN;LOS ARBOLES;110%;Rural;-
1202;4215;BUENOS VECINOS;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;GUAYMALLÉN;COLONIA SEGOVIA;80%;Rural;-
1203;4216;MANUEL NOLO TEJÓN Y MAGDA DE MEROLIS;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;LAS HERAS;EL RESGUARDO;80%;Urbano marginal;-
1204;4217;LA PRIMAVERA;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;GUAYMALLÉN;LA PRIMAVERA;80%;Marginal;-
1205;4218;PARQUE PROVINCIAL ACONCAGUA;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;LAS HERAS;LAS HERAS;10%;Urbano marginal;-
1206;4219;ELIANA MOLINELLI;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAS HERAS;EL ALGARROBAL;80%;Urbano marginal;-
1207;4220;NICOLÁS LUNA;Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;GRAL. ALVEAR;LA MARZOLINA;80%;Urbano marginal;-
1208;4221;VALENTÍN A. BIANCHI;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;SAN RAFAEL;CIUDAD;40%;Urbano;-
1209;4222;MARÍA MARTHA ARENAS DE ZAPATA;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;GUAYMALLÉN;KM 8;80%;Urbano;-
1210;4223;ANTONIO MATÍAS IRIARTE;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;TUPUNGATO;EL ZAMPAL;110%;Rural;-
1211;4224;DR. TOMÁS LUIS APPUGLIESE;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;VILLA TULUMAYA (CIUDAD);80%;Rural;-
1212;4225;ANTONIO SARELLI;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;MAIPÚ;LUZURIAGA;10%;Urbano;-
1213;4226;CÓNDOR DE LOS ANDES;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;-
1214;4227;GUADALUPE DE LA FRONTERA (Esc 8227);Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;MALARGÜE;LA ESCONDIDA;110%;Rural frontera;-
1215;4228;INGENIERO EUGENIO IZSAKY;Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;MALARGÜE;MALARGÜE;80%;Urbano;-
1216;4229;DOCTOR HUMBERTO ANTONIO LAGIGLIA;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;SAN RAFAEL;CIUDAD;10%;Urbano marginal;-
1217;4230;JOSÉ 'TICO' RUSSO;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;SAN RAFAEL;SAN RAFAEL;40%;Urbano;-
1218;4231;PROF. ALBERTO D. CHALAR;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;COSTA DE ARAUJO;80%;Rural;-
1219;4233;ALTO DEL OLVIDO;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;ALTO DEL OLVIDO;110%;Rural;-
1220;4234;ING. AG. SILVIO JOSÉ LANATI;Secundario Orientado;Secundario;Pública;15 - Secundario Orientado;SAN CARLOS;LA CONSULTA;110%;Rural;-
1221;4235;EDUARDO PLATERO;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;SAN RAFAEL;CIUDAD;80%;Urbano marginal;-
1222;4236;PROFESORA PATRICIA NOEMÍ PRADES;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;RIVADAVIA;REDUCCIÓN DE ABAJO;110%;Rural;-
1223;4237;JOSÉ GABRIEL BROCHERO;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;SANTA ROSA;12 DE OCTUBRE;110%;Rural;-
1224;4238;PROFESORA SILVIA CATALLINI;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;CAPITAL;CIUDAD;80%;Urbano marginal;-
1225;4239;CERRO EL SOSNEADO (Esc. 8239);Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;SAN RAFAEL;EL SOSNEADO;110%;Rural frontera;-
1226;4240;PROFESORA SILVIA MARTÍNEZ DE RUIZ;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;MAIPÚ;FRAY LUIS BELTRÁN;110%;Rural;-
1227;4241;S/NOMBRE;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;SAN RAFAEL;LAS PAREDES;80%;Rural;-
1228;4242;EDUARDO GALEANO;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;SAN MARTÍN;LAS CHIMBAS;110%;Rural;-
1229;4243;MATILDE RIVERO;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;JUNIN;LOS BARRIALES;110%;Rural;-
1230;4244;GRISELDA GUILLÉN;Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;SAN RAFAEL;REAL DEL PADRE;110%;Rural;-
1231;4245;JOSÉ DOMINGO BRANDONI;Secundario Orientado;Secundario;Pública;12 - Secundario Orientado;SAN RAFAEL;LAS PAREDES;80%;Rural marginal;-
1232;4246;EL CERRITO;Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;SAN RAFAEL;EL CERRITO;80%;Rural;-
1233;4247;ALFREDO VICENTE;Secundario Orientado;Secundario;Pública;15 - Secundario Orientado;TUNUYÁN;CAMPO DE LOS ANDES;110%;Rural;-
1234;4248;EL DIVISADERO;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;SAN MARTÍN;DIVISADERO;110%;Rural;-
1235;4249;JORGE MARIO BERGOGLIO;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;JUNIN;ALGARROBO GRANDE;80%;Rural;-
1236;4250;ALGARROBAL DE ABAJO;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAS HERAS;EL ALGARROBAL;80%;Rural;-
1237;4251;ANDREA ANALÍA AGUIRRE;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;RIVADAVIA;ANDRADE;80%;Rural;-
1238;4252;PUESTO VIEJO;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;SAN MARTÍN;EL CENTRAL;110%;Rural;-
1239;4253;PROFESORA AURORA ANGELICA TORRES;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;SAN MARTÍN;MONTECASEROS;110%;Rural;-
1240;4254;CAYE HANE;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;SAN MIGUEL;110%;Rural frontera;-
1241;4255;ALBERTO VICTORIO ZUCCARDI;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;MAIPÚ;FRAY LUIS BELTRÁN;110%;Rural;-
1242;4256;OJO DE AGUA;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;TUPUNGATO;LA ARBOLEDA;110%;Rural;-
1243;4257;PROFESOR LUIS RODRÍGUEZ NIEVAS;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;MAIPÚ;RODEO DEL MEDIO;80%;Rural;-
1244;4259;S/NOMBRE;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;RIVADAVIA;SANTA MARÍA DE ORO;80%;Rural;-
1245;4260;ALMA DE MONTAÑA;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;TUPUNGATO;LA CARRERA;110%;Rural;-
1246;4261;PRESIDENTE RAÚL RICARDO ALFONSÍN;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;MAIPÚ;MAIPÚ;10%;Urbano;-
1247;4262;REPÚBLICA DEL LÍBANO;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;MAIPÚ;RODEO DEL MEDIO;80%;Urbano marginal;-
1402;8135;FRANCISCO CAPDEVILA;Primario;Primario;Pública;28 - Primario;LA PAZ;LAS CHACRITAS;110%;Rural;ESTE
1403;4258;ESPERANZA DE LAGUNAS;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;LAGUNA DEL ROSARIO;110%;Rural;-
1404;8332;JOSÉ, MUSALE. (FERROCARRILES ARGENTIN;Primario;Primario;Pública;49 - Primario;GRAL. ALVEAR;CORRAL DEL LORCA;110%;Rural;SUR
1405;8361;MAESTRO PABLO PIZZURNO;Primario;Primario;Pública;51 - Primario;LAVALLE;SAN JOSÉ;110%;Rural;NORTE
1406;8363;ESTANISLAO DEL CAMPO;Primario;Primario;Pública;28 - Primario;LAVALLE;ARROYITO;110%;Rural;ESTE
1407;8365;JUAN NESTOR MILAN OYOLA;Primario;Primario;Pública;28 - Primario;LA PAZ;LA PAZ;110%;Rural;ESTE
1408;8366;N.SRA.DEL CARMEN DE CUYO;Primario;Primario;Pública;25 - Primario;SANTA ROSA;LAS CATITAS;110%;Rural;ESTE
1409;8382;FRANCISCO ANTONIO RIZZUTO;Primario;Primario;Pública;51 - Primario;LAVALLE;SAN MIGUEL;110%;Rural frontera;NORTE
1410;8383;TTE. CNEL. MARCOS GRAÑA;Primario;Primario;Pública;49 - Primario;GRAL. ALVEAR;CANALEJAS;110%;Rural;SUR
1411;8384;CARLOS RUSCONI;Primario;Primario;Pública;43 - Primario;MALARGÜE;EL CORTADERAL;110%;Rural frontera;SUR
1412;8388;FUNDACIÓN CERAYA;Primario;Primario;Pública;51 - Primario;LAVALLE;SAN MIGUEL;110%;Rural frontera;NORTE
1413;8404;SAN MIGUEL;Primario;Primario;Pública;51 - Primario;LAVALLE;SAN MIGUEL;110%;Rural;NORTE
1414;8417;RUBEN DARÍO;Primario;Primario;Pública;28 - Primario;LA PAZ;DESAGUADERO;110%;Rural;ESTE
1415;8425;ING. AUGUSTO ROSSEL;Primario;Primario;Pública;43 - Primario;SAN RAFAEL;EL NIHUIL;110%;Rural;SUR
1416;8443;PROF. HECTOR ALFREDO CUBO;Primario;Primario;Pública;43 - Primario;MALARGÜE;RANQUIL;110%;Rural;SUR
1417;8448;EVA PERÓN;Primario;Primario;Pública;54 - Primario;CAPITAL;5º SECCION -  RESIDENCIAL SUR;80%;Urbano marginal;NORTE
1418;8466;ABRAHAM LINCOLN;Primario;Primario;Pública;51 - Primario;LAVALLE;LA ASUNCION;110%;Rural;NORTE
1419;8468;ELPIDIO GONZÁLEZ;Primario;Primario;Pública;51 - Primario;LAVALLE;LAGUNA DEL ROSARIO;110%;Rural;NORTE
1420;8469;COMANDANTE RAMON FREIRE;Primario;Primario;Pública;43 - Primario;MALARGÜE;LOS MOLLES;110%;Rural frontera;SUR
1421;8493;JOSÉ RÍOS;Primario;Primario;Pública;43 - Primario;MALARGÜE;RÍO GRANDE;110%;Rural;SUR
1422;8497;BERNARDO A. HOUSSAY;Primario;Primario;Pública;43 - Primario;MALARGÜE;LAS LOICAS;110%;Rural frontera;SUR
1423;8511;PEREGRINA CANTOS;Primario;Primario;Pública;43 - Primario;MALARGÜE;RÍO GRANDE;110%;Rural frontera;SUR
1424;8513;ALBERTO EINSTEIN;Primario;Primario;Pública;43 - Primario;MALARGÜE;RÍO GRANDE;110%;Rural frontera;SUR
1425;8548;CEFERINO NAMUNCURA;Primario;Primario;Pública;51 - Primario;LAVALLE;LAS LAGUNITAS;110%;Rural;NORTE
1426;8589;CRISTO REDENTOR;Primario;Primario;Pública;43 - Primario;MALARGÜE;LA ESCONDIDA;110%;Rural frontera;SUR
1427;8593;YAPEYU;Primario;Primario;Pública;19 - Primario;SAN CARLOS;PAREDITAS;110%;Rural frontera;CENTRO-SUR
1428;8597;PEDRO SCALABRINI;Primario;Primario;Pública;43 - Primario;SAN RAFAEL;EL SOSNEADO;110%;Rural frontera;SUR
1430;8604;JOSÉ NESTOR LENCINAS;Primario;Primario;Pública;25 - Primario;SANTA ROSA;LA DORMIDA;110%;Rural;ESTE
1431;8613;JUAN BENEDETTI;Primario;Primario;Pública;25 - Primario;SANTA ROSA;SANTA ROSA;110%;Rural;ESTE
1432;8638;PEDRO DEL CASTILLO;Primario;Primario;Pública;25 - Primario;SANTA ROSA;LAS CATITAS;110%;Rural;ESTE
